reportDate,marketplace,accountId,adProduct,adType,creativeType,inventoryType,placement,interaction_type,cost_type,normalizedTouchpoint,currencyCode,impressions,clicks,cost,purchases,sales
2026-05-07,US,adv_demo_001,SPONSORED_BRANDS,DISPLAY,IMAGE,,REST_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:DISPLAY:REST_OF_SEARCH:IMAGE:IMPRESSION,USD,23308,0,0,0,0
2026-05-07,US,adv_demo_001,SPONSORED_BRANDS,VIDEO,VIDEO,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:VIDEO:TOP_OF_SEARCH:VIDEO:IMPRESSION,USD,18849,0,0,0,0
2026-05-07,US,adv_demo_001,SPONSORED_BRANDS,VIDEO,VIDEO,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_BRANDS:VIDEO:TOP_OF_SEARCH:VIDEO:CLICK,USD,0,131,180.78,7,643.37
2026-05-07,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,IMAGE,,PRODUCT_PAGE,IMPRESSION,CPM,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:IMAGE:IMPRESSION,USD,27390,0,0,0,0
2026-05-07,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,IMAGE,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:IMAGE:CLICK,USD,0,157,144.44,7,542.64
2026-05-07,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,VIDEO,,PRODUCT_PAGE,IMPRESSION,CPM,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:VIDEO:IMPRESSION,USD,22931,0,0,0,0
2026-05-07,US,adv_demo_001,SPONSORED_DISPLAY,VIDEO,VIDEO,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_DISPLAY:VIDEO:PRODUCT_PAGE:VIDEO:CLICK,USD,0,150,177.0,7,640.64
2026-05-07,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:PRODUCT_PAGE:UNSPECIFIED:CLICK,USD,0,407,358.16,28,1999.2
2026-05-07,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,REST_OF_SEARCH,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:REST_OF_SEARCH:UNSPECIFIED:CLICK,USD,0,367,300.94,24,1497.6
2026-05-07,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_PRODUCTS:PRODUCT_AD:TOP_OF_SEARCH:UNSPECIFIED:IMPRESSION,USD,46095,0,0,0,0
2026-05-07,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:TOP_OF_SEARCH:UNSPECIFIED:CLICK,USD,0,525,535.5,41,2863.44
2026-05-08,US,adv_demo_001,AMAZON_DSP,,,AUDIO,,IMPRESSION,CPM,AMAZON_DSP:AUDIO:UNSPECIFIED:UNSPECIFIED:IMPRESSION,USD,42580,0,766.44,0,0
2026-05-08,US,adv_demo_001,AMAZON_DSP,,IMAGE,DISPLAY,,IMPRESSION,CPM,AMAZON_DSP:DISPLAY:UNSPECIFIED:IMAGE:IMPRESSION,USD,52121,0,651.51,0,0
2026-05-08,US,adv_demo_001,AMAZON_DSP,,VIDEO,ONLINE_VIDEO,,IMPRESSION,CPM,AMAZON_DSP:ONLINE_VIDEO:UNSPECIFIED:VIDEO:IMPRESSION,USD,39662,0,793.24,0,0
2026-05-08,US,adv_demo_001,AMAZON_DSP,,VIDEO,STREAMING_TV,,IMPRESSION,CPM,AMAZON_DSP:STREAMING_TV:UNSPECIFIED:VIDEO:IMPRESSION,USD,48203,0,1349.68,0,0
2026-05-08,US,adv_demo_001,SPONSORED_BRANDS,COMPONENT,IMAGE,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:COMPONENT:TOP_OF_SEARCH:IMAGE:IMPRESSION,USD,20744,0,0,0,0
2026-05-08,US,adv_demo_001,SPONSORED_BRANDS,COMPONENT,IMAGE,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_BRANDS:COMPONENT:TOP_OF_SEARCH:IMAGE:CLICK,USD,0,161,193.2,9,752.76
2026-05-08,US,adv_demo_001,SPONSORED_BRANDS,DISPLAY,IMAGE,,REST_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:DISPLAY:REST_OF_SEARCH:IMAGE:IMPRESSION,USD,24285,0,0,0,0
2026-05-08,US,adv_demo_001,SPONSORED_BRANDS,VIDEO,VIDEO,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:VIDEO:TOP_OF_SEARCH:VIDEO:IMPRESSION,USD,19826,0,0,0,0
2026-05-08,US,adv_demo_001,SPONSORED_BRANDS,VIDEO,VIDEO,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_BRANDS:VIDEO:TOP_OF_SEARCH:VIDEO:CLICK,USD,0,139,191.82,7,662.48
2026-05-08,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,IMAGE,,PRODUCT_PAGE,IMPRESSION,CPM,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:IMAGE:IMPRESSION,USD,28367,0,0,0,0
2026-05-08,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,IMAGE,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:IMAGE:CLICK,USD,0,165,151.8,7,558.6
2026-05-08,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,VIDEO,,PRODUCT_PAGE,IMPRESSION,CPM,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:VIDEO:IMPRESSION,USD,23908,0,0,0,0
2026-05-08,US,adv_demo_001,SPONSORED_DISPLAY,VIDEO,VIDEO,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_DISPLAY:VIDEO:PRODUCT_PAGE:VIDEO:CLICK,USD,0,158,186.44,7,597.52
2026-05-08,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:PRODUCT_PAGE:UNSPECIFIED:CLICK,USD,0,385,338.8,27,1799.28
2026-05-08,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,REST_OF_SEARCH,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:REST_OF_SEARCH:UNSPECIFIED:CLICK,USD,0,380,311.6,25,1608.75
2026-05-08,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_PRODUCTS:PRODUCT_AD:TOP_OF_SEARCH:UNSPECIFIED:IMPRESSION,USD,40272,0,0,0,0
2026-05-08,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:TOP_OF_SEARCH:UNSPECIFIED:CLICK,USD,0,464,473.28,37,2664.0
2026-05-09,US,adv_demo_001,AMAZON_DSP,,,AUDIO,,IMPRESSION,CPM,AMAZON_DSP:AUDIO:UNSPECIFIED:UNSPECIFIED:IMPRESSION,USD,43557,0,784.03,0,0
2026-05-09,US,adv_demo_001,AMAZON_DSP,,IMAGE,DISPLAY,,IMPRESSION,CPM,AMAZON_DSP:DISPLAY:UNSPECIFIED:IMAGE:IMPRESSION,USD,53098,0,663.73,0,0
2026-05-09,US,adv_demo_001,AMAZON_DSP,,VIDEO,ONLINE_VIDEO,,IMPRESSION,CPM,AMAZON_DSP:ONLINE_VIDEO:UNSPECIFIED:VIDEO:IMPRESSION,USD,40639,0,812.78,0,0
2026-05-09,US,adv_demo_001,AMAZON_DSP,,VIDEO,STREAMING_TV,,IMPRESSION,CPM,AMAZON_DSP:STREAMING_TV:UNSPECIFIED:VIDEO:IMPRESSION,USD,49180,0,1377.04,0,0
2026-05-09,US,adv_demo_001,SPONSORED_BRANDS,COMPONENT,IMAGE,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:COMPONENT:TOP_OF_SEARCH:IMAGE:IMPRESSION,USD,21721,0,0,0,0
2026-05-09,US,adv_demo_001,SPONSORED_BRANDS,COMPONENT,IMAGE,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_BRANDS:COMPONENT:TOP_OF_SEARCH:IMAGE:CLICK,USD,0,170,204.0,10,861.0
2026-05-09,US,adv_demo_001,SPONSORED_BRANDS,DISPLAY,IMAGE,,REST_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:DISPLAY:REST_OF_SEARCH:IMAGE:IMPRESSION,USD,25262,0,0,0,0
2026-05-09,US,adv_demo_001,SPONSORED_BRANDS,VIDEO,VIDEO,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:VIDEO:TOP_OF_SEARCH:VIDEO:IMPRESSION,USD,20803,0,0,0,0
2026-05-09,US,adv_demo_001,SPONSORED_BRANDS,VIDEO,VIDEO,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_BRANDS:VIDEO:TOP_OF_SEARCH:VIDEO:CLICK,USD,0,148,204.24,7,617.89
2026-05-09,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,IMAGE,,PRODUCT_PAGE,IMPRESSION,CPM,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:IMAGE:IMPRESSION,USD,29344,0,0,0,0
2026-05-09,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,IMAGE,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:IMAGE:CLICK,USD,0,172,158.24,7,521.36
2026-05-09,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,VIDEO,,PRODUCT_PAGE,IMPRESSION,CPM,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:VIDEO:IMPRESSION,USD,24885,0,0,0,0
2026-05-09,US,adv_demo_001,SPONSORED_DISPLAY,VIDEO,VIDEO,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_DISPLAY:VIDEO:PRODUCT_PAGE:VIDEO:CLICK,USD,0,152,179.36,7,616.0
2026-05-09,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:PRODUCT_PAGE:UNSPECIFIED:CLICK,USD,0,331,291.28,24,1648.32
2026-05-09,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,REST_OF_SEARCH,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:REST_OF_SEARCH:UNSPECIFIED:CLICK,USD,0,331,271.42,22,1458.6
2026-05-09,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_PRODUCTS:PRODUCT_AD:TOP_OF_SEARCH:UNSPECIFIED:IMPRESSION,USD,41249,0,0,0,0
2026-05-09,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:TOP_OF_SEARCH:UNSPECIFIED:CLICK,USD,0,480,489.6,39,2892.24
2026-05-10,US,adv_demo_001,AMAZON_DSP,,,AUDIO,,IMPRESSION,CPM,AMAZON_DSP:AUDIO:UNSPECIFIED:UNSPECIFIED:IMPRESSION,USD,44534,0,801.61,0,0
2026-05-10,US,adv_demo_001,AMAZON_DSP,,IMAGE,DISPLAY,,IMPRESSION,CPM,AMAZON_DSP:DISPLAY:UNSPECIFIED:IMAGE:IMPRESSION,USD,54075,0,675.94,0,0
2026-05-10,US,adv_demo_001,AMAZON_DSP,,VIDEO,ONLINE_VIDEO,,IMPRESSION,CPM,AMAZON_DSP:ONLINE_VIDEO:UNSPECIFIED:VIDEO:IMPRESSION,USD,41616,0,832.32,0,0
2026-05-10,US,adv_demo_001,AMAZON_DSP,,VIDEO,STREAMING_TV,,IMPRESSION,CPM,AMAZON_DSP:STREAMING_TV:UNSPECIFIED:VIDEO:IMPRESSION,USD,50157,0,1404.4,0,0
2026-05-10,US,adv_demo_001,SPONSORED_BRANDS,COMPONENT,IMAGE,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:COMPONENT:TOP_OF_SEARCH:IMAGE:IMPRESSION,USD,22698,0,0,0,0
2026-05-10,US,adv_demo_001,SPONSORED_BRANDS,COMPONENT,IMAGE,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_BRANDS:COMPONENT:TOP_OF_SEARCH:IMAGE:CLICK,USD,0,180,216.0,9,723.24
2026-05-10,US,adv_demo_001,SPONSORED_BRANDS,DISPLAY,IMAGE,,REST_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:DISPLAY:REST_OF_SEARCH:IMAGE:IMPRESSION,USD,26239,0,0,0,0
2026-05-10,US,adv_demo_001,SPONSORED_BRANDS,VIDEO,VIDEO,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:VIDEO:TOP_OF_SEARCH:VIDEO:IMPRESSION,USD,21780,0,0,0,0
2026-05-10,US,adv_demo_001,SPONSORED_BRANDS,VIDEO,VIDEO,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_BRANDS:VIDEO:TOP_OF_SEARCH:VIDEO:CLICK,USD,0,156,215.28,7,637.0
2026-05-10,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,IMAGE,,PRODUCT_PAGE,IMPRESSION,CPM,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:IMAGE:IMPRESSION,USD,30321,0,0,0,0
2026-05-10,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,IMAGE,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:IMAGE:CLICK,USD,0,179,164.68,8,614.08
2026-05-10,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,VIDEO,,PRODUCT_PAGE,IMPRESSION,CPM,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:VIDEO:IMPRESSION,USD,19062,0,0,0,0
2026-05-10,US,adv_demo_001,SPONSORED_DISPLAY,VIDEO,VIDEO,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_DISPLAY:VIDEO:PRODUCT_PAGE:VIDEO:CLICK,USD,0,115,135.7,6,543.84
2026-05-10,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:PRODUCT_PAGE:UNSPECIFIED:CLICK,USD,0,344,302.72,26,1838.72
2026-05-10,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,REST_OF_SEARCH,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:REST_OF_SEARCH:UNSPECIFIED:CLICK,USD,0,344,282.08,24,1638.0
2026-05-10,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_PRODUCTS:PRODUCT_AD:TOP_OF_SEARCH:UNSPECIFIED:IMPRESSION,USD,42226,0,0,0,0
2026-05-10,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:TOP_OF_SEARCH:UNSPECIFIED:CLICK,USD,0,497,506.94,41,2833.92
2026-05-11,US,adv_demo_001,AMAZON_DSP,,,AUDIO,,IMPRESSION,CPM,AMAZON_DSP:AUDIO:UNSPECIFIED:UNSPECIFIED:IMPRESSION,USD,45511,0,819.2,0,0
2026-05-11,US,adv_demo_001,AMAZON_DSP,,IMAGE,DISPLAY,,IMPRESSION,CPM,AMAZON_DSP:DISPLAY:UNSPECIFIED:IMAGE:IMPRESSION,USD,55052,0,688.15,0,0
2026-05-11,US,adv_demo_001,AMAZON_DSP,,VIDEO,ONLINE_VIDEO,,IMPRESSION,CPM,AMAZON_DSP:ONLINE_VIDEO:UNSPECIFIED:VIDEO:IMPRESSION,USD,42593,0,851.86,0,0
2026-05-11,US,adv_demo_001,AMAZON_DSP,,VIDEO,STREAMING_TV,,IMPRESSION,CPM,AMAZON_DSP:STREAMING_TV:UNSPECIFIED:VIDEO:IMPRESSION,USD,51134,0,1431.75,0,0
2026-05-11,US,adv_demo_001,SPONSORED_BRANDS,COMPONENT,IMAGE,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:COMPONENT:TOP_OF_SEARCH:IMAGE:IMPRESSION,USD,23675,0,0,0,0
2026-05-11,US,adv_demo_001,SPONSORED_BRANDS,COMPONENT,IMAGE,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_BRANDS:COMPONENT:TOP_OF_SEARCH:IMAGE:CLICK,USD,0,189,226.8,10,828.2
2026-05-11,US,adv_demo_001,SPONSORED_BRANDS,DISPLAY,IMAGE,,REST_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:DISPLAY:REST_OF_SEARCH:IMAGE:IMPRESSION,USD,27216,0,0,0,0
2026-05-11,US,adv_demo_001,SPONSORED_BRANDS,VIDEO,VIDEO,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:VIDEO:TOP_OF_SEARCH:VIDEO:IMPRESSION,USD,22757,0,0,0,0
2026-05-11,US,adv_demo_001,SPONSORED_BRANDS,VIDEO,VIDEO,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_BRANDS:VIDEO:TOP_OF_SEARCH:VIDEO:CLICK,USD,0,165,227.7,8,749.84
2026-05-11,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,IMAGE,,PRODUCT_PAGE,IMPRESSION,CPM,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:IMAGE:IMPRESSION,USD,24498,0,0,0,0
2026-05-11,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,IMAGE,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:IMAGE:CLICK,USD,0,134,123.28,6,474.24
2026-05-11,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,VIDEO,,PRODUCT_PAGE,IMPRESSION,CPM,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:VIDEO:IMPRESSION,USD,20039,0,0,0,0
2026-05-11,US,adv_demo_001,SPONSORED_DISPLAY,VIDEO,VIDEO,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_DISPLAY:VIDEO:PRODUCT_PAGE:VIDEO:CLICK,USD,0,123,145.14,6,506.88
2026-05-11,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:PRODUCT_PAGE:UNSPECIFIED:CLICK,USD,0,358,315.04,27,1780.92
2026-05-11,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,REST_OF_SEARCH,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:REST_OF_SEARCH:UNSPECIFIED:CLICK,USD,0,356,291.92,25,1592.5
2026-05-11,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_PRODUCTS:PRODUCT_AD:TOP_OF_SEARCH:UNSPECIFIED:IMPRESSION,USD,43203,0,0,0,0
2026-05-11,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:TOP_OF_SEARCH:UNSPECIFIED:CLICK,USD,0,513,523.26,39,2779.92
2026-05-12,US,adv_demo_001,AMAZON_DSP,,,AUDIO,,IMPRESSION,CPM,AMAZON_DSP:AUDIO:UNSPECIFIED:UNSPECIFIED:IMPRESSION,USD,46488,0,836.78,0,0
2026-05-12,US,adv_demo_001,AMAZON_DSP,,IMAGE,DISPLAY,,IMPRESSION,CPM,AMAZON_DSP:DISPLAY:UNSPECIFIED:IMAGE:IMPRESSION,USD,56029,0,700.36,0,0
2026-05-12,US,adv_demo_001,AMAZON_DSP,,VIDEO,ONLINE_VIDEO,,IMPRESSION,CPM,AMAZON_DSP:ONLINE_VIDEO:UNSPECIFIED:VIDEO:IMPRESSION,USD,43570,0,871.4,0,0
2026-05-12,US,adv_demo_001,AMAZON_DSP,,VIDEO,STREAMING_TV,,IMPRESSION,CPM,AMAZON_DSP:STREAMING_TV:UNSPECIFIED:VIDEO:IMPRESSION,USD,52111,0,1459.11,0,0
2026-05-12,US,adv_demo_001,SPONSORED_BRANDS,COMPONENT,IMAGE,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:COMPONENT:TOP_OF_SEARCH:IMAGE:IMPRESSION,USD,24652,0,0,0,0
2026-05-12,US,adv_demo_001,SPONSORED_BRANDS,COMPONENT,IMAGE,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_BRANDS:COMPONENT:TOP_OF_SEARCH:IMAGE:CLICK,USD,0,199,238.8,11,938.08
2026-05-12,US,adv_demo_001,SPONSORED_BRANDS,DISPLAY,IMAGE,,REST_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:DISPLAY:REST_OF_SEARCH:IMAGE:IMPRESSION,USD,21393,0,0,0,0
2026-05-12,US,adv_demo_001,SPONSORED_BRANDS,VIDEO,VIDEO,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:VIDEO:TOP_OF_SEARCH:VIDEO:IMPRESSION,USD,16934,0,0,0,0
2026-05-12,US,adv_demo_001,SPONSORED_BRANDS,VIDEO,VIDEO,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_BRANDS:VIDEO:TOP_OF_SEARCH:VIDEO:CLICK,USD,0,113,155.94,6,524.16
2026-05-12,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,IMAGE,,PRODUCT_PAGE,IMPRESSION,CPM,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:IMAGE:IMPRESSION,USD,25475,0,0,0,0
2026-05-12,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,IMAGE,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:IMAGE:CLICK,USD,0,140,128.8,6,442.32
2026-05-12,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,VIDEO,,PRODUCT_PAGE,IMPRESSION,CPM,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:VIDEO:IMPRESSION,USD,21016,0,0,0,0
2026-05-12,US,adv_demo_001,SPONSORED_DISPLAY,VIDEO,VIDEO,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_DISPLAY:VIDEO:PRODUCT_PAGE:VIDEO:CLICK,USD,0,131,154.58,7,609.84
2026-05-12,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:PRODUCT_PAGE:UNSPECIFIED:CLICK,USD,0,371,326.48,26,1768.0
2026-05-12,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,REST_OF_SEARCH,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:REST_OF_SEARCH:UNSPECIFIED:CLICK,USD,0,369,302.58,24,1575.6
2026-05-12,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_PRODUCTS:PRODUCT_AD:TOP_OF_SEARCH:UNSPECIFIED:IMPRESSION,USD,44180,0,0,0,0
2026-05-12,US,adv_demo_001,SPONSORED_PRODUCTS,PRODUCT_AD,,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_PRODUCTS:PRODUCT_AD:TOP_OF_SEARCH:UNSPECIFIED:CLICK,USD,0,530,540.6,41,3011.04
2026-05-13,US,adv_demo_001,AMAZON_DSP,,,AUDIO,,IMPRESSION,CPM,AMAZON_DSP:AUDIO:UNSPECIFIED:UNSPECIFIED:IMPRESSION,USD,47465,0,854.37,0,0
2026-05-13,US,adv_demo_001,AMAZON_DSP,,IMAGE,DISPLAY,,IMPRESSION,CPM,AMAZON_DSP:DISPLAY:UNSPECIFIED:IMAGE:IMPRESSION,USD,57006,0,712.58,0,0
2026-05-13,US,adv_demo_001,AMAZON_DSP,,VIDEO,ONLINE_VIDEO,,IMPRESSION,CPM,AMAZON_DSP:ONLINE_VIDEO:UNSPECIFIED:VIDEO:IMPRESSION,USD,44547,0,890.94,0,0
2026-05-13,US,adv_demo_001,AMAZON_DSP,,VIDEO,STREAMING_TV,,IMPRESSION,CPM,AMAZON_DSP:STREAMING_TV:UNSPECIFIED:VIDEO:IMPRESSION,USD,46288,0,1296.06,0,0
2026-05-13,US,adv_demo_001,SPONSORED_BRANDS,COMPONENT,IMAGE,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:COMPONENT:TOP_OF_SEARCH:IMAGE:IMPRESSION,USD,18829,0,0,0,0
2026-05-13,US,adv_demo_001,SPONSORED_BRANDS,COMPONENT,IMAGE,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_BRANDS:COMPONENT:TOP_OF_SEARCH:IMAGE:CLICK,USD,0,154,184.8,8,636.32
2026-05-13,US,adv_demo_001,SPONSORED_BRANDS,DISPLAY,IMAGE,,REST_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:DISPLAY:REST_OF_SEARCH:IMAGE:IMPRESSION,USD,22370,0,0,0,0
2026-05-13,US,adv_demo_001,SPONSORED_BRANDS,VIDEO,VIDEO,,TOP_OF_SEARCH,IMPRESSION,CPM,SPONSORED_BRANDS:VIDEO:TOP_OF_SEARCH:VIDEO:IMPRESSION,USD,17911,0,0,0,0
2026-05-13,US,adv_demo_001,SPONSORED_BRANDS,VIDEO,VIDEO,,TOP_OF_SEARCH,CLICK,CPC,SPONSORED_BRANDS:VIDEO:TOP_OF_SEARCH:VIDEO:CLICK,USD,0,121,166.98,6,540.54
2026-05-13,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,IMAGE,,PRODUCT_PAGE,IMPRESSION,CPM,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:IMAGE:IMPRESSION,USD,26452,0,0,0,0
2026-05-13,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,IMAGE,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:IMAGE:CLICK,USD,0,147,135.24,7,532.0
2026-05-13,US,adv_demo_001,SPONSORED_DISPLAY,DISPLAY,VIDEO,,PRODUCT_PAGE,IMPRESSION,CPM,SPONSORED_DISPLAY:DISPLAY:PRODUCT_PAGE:VIDEO:IMPRESSION,USD,21993,0,0,0,0
2026-05-13,US,adv_demo_001,SPONSORED_DISPLAY,VIDEO,VIDEO,,PRODUCT_PAGE,CLICK,CPC,SPONSORED_DISPLAY:VIDEO:PRODUCT_PAGE:VIDEO:CLICK,USD,0,139,164.02,6,538.56
